Customer ID,Referred a Friend,Tenure_in_months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,City,Zip Code,Churn Value,CLTV,Total Customer Svc Requests,Product/Service Issues Reported,Customer Satisfaction (based  on service calls),Service issue topic,Average Speed of answer in seconds,Acquisition_id,Acquisition Cost,Retenion_cost_per_customer
5136-RGMZO,No,31,,Yes,6.4,Yes,Yes,DSL,24,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.05,2168.15,0,0,198.4,Male,39,Gardena,90247,0,4443,1,0,4,Payment related,97,2,20,5.4
3768-VHXQO,Yes,67,Offer A,Yes,3.28,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.85,1583.5,0,0,219.76,Male,19,Redondo Beach,90278,0,4833,2,0,4,Technical Support,56,2,20,7
2418-TPEUN,Yes,56,Offer B,Yes,48.56,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.8,1119.9,0,0,2719.36,Female,58,Topanga,90290,0,4681,0,0,4,Technical Support,115,2,20,6.3
4137-JOPHL,No,50,Offer B,Yes,29.8,No,Yes,Fiber Optic,26,No,No,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,89.7,4304.5,0,1119,1490,Female,63,Inglewood,90302,0,5306,2,1,4,Streaming,112,2,20,5.9
7801-CEDNV,Yes,27,,Yes,9.01,No,Yes,Fiber Optic,5,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,48.7,1421.75,0,0,243.27,Male,33,Inglewood,90304,0,3560,2,0,3.75,Technical Support,75,2,20,5
5356-KZCKT,No,58,Offer B,Yes,2.38,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.45,1513.6,0,0,138.04,Male,42,Torrance,90503,0,6490,2,0,3,Streaming,11,2,20,6.3
6519-CFDBX,No,2,,Yes,10.81,No,Yes,Cable,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.4,80.95,0,0,21.62,Female,31,Torrance,90505,0,4964,0,0,3,Contract related,36,2,20,3.7
1568-LJSZU,Yes,68,Offer A,Yes,38.38,Yes,Yes,Cable,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,92.2,6392.85,0,1279,2609.84,Male,39,Harbor City,90710,0,4451,2,0,3,Streaming,22,2,20,7
2348-KCJLT,Yes,44,Offer B,Yes,44.87,No,Yes,Fiber Optic,20,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,61.5,2722.2,0,0,1974.28,Female,60,Los Alamitos,90720,0,2059,2,0,3,Technical Support,88.5,2,20,5.9
4193-IBKSW,Yes,72,Offer A,Yes,35.33,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.75,1769.6,0,0,2543.76,Male,27,San Pedro,90731,0,6232,1,0,3,Admin Support,72,2,20,8
5377-NDTOU,Yes,71,Offer A,Yes,9.5,Yes,Yes,Fiber Optic,76,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,91.05,6293.75,0,0,674.5,Female,26,San Pedro,90732,0,4644,0,0,3,Streaming,44,2,20,8
3506-OVLKD,No,35,,Yes,49.13,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,26.2,954.9,0,0,1719.55,Male,40,Wilmington,90744,0,4419,2,0,3,Technical Support,116,2,20,5.4
2773-MADBQ,No,36,,No,0,No,Yes,Fiber Optic,9,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,53.1,1901.25,0,0,0,Female,46,Long Beach,90804,0,2751,0,0,3,Streaming,51,2,20,5.4
7860-KSUGX,Yes,72,Offer A,Yes,32.67,Yes,Yes,Fiber Optic,48,Yes,Yes,Yes,No,No,No,No,No,Two Year,No,Credit Card,64.45,4720,0,2266,2352.24,Male,25,Long Beach,90806,0,6330,0,0,3,Payment related,85,2,20,8
0817-HSUSE,No,1,,Yes,5.63,No,Yes,DSL,52,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,75.5,0,0,5.63,Male,26,Altadena,91001,0,2954,1,2,3.75,Admin Support,93,2,20,3.7
1927-QEWMY,Yes,72,Offer A,Yes,43.91,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.5,1502.25,0,0,3161.52,Female,51,Arcadia,91007,0,6302,1,1,4.333333333,Payment related,77,2,20,8
7554-AKDQF,Yes,6,Offer E,Yes,5.69,No,Yes,DSL,27,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,45.65,323.45,0,87,34.14,Female,27,Sierra Madre,91024,0,4227,0,0,4.8,Payment related,71,2,20,3.7
0794-YVSGE,Yes,72,Offer A,Yes,27.16,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.3,1401.15,0,0,1955.52,Male,29,Pasadena,91101,0,5265,3,0,4.7,Admin Support,23,2,20,8
1839-UMACK,No,42,,Yes,27.64,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25.05,949.85,0,0,1160.88,Male,20,Pasadena,91106,0,3756,0,0,4.3,Admin Support,106,2,20,5.9
3030-YDNRM,No,8,Offer E,Yes,11.58,Yes,Yes,DSL,7,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.85,572.45,0,40,92.64,Male,64,Pasadena,91107,0,5514,0,0,4.2,Contract related,77,2,20,3.7
7321-KKSDU,No,32,,Yes,16.94,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.5,696.8,0,0,542.08,Male,38,San Marino,91108,0,3114,0,0,4.1,Admin Support,48,2,20,5.4
6959-GQEGV,No,45,,Yes,10.36,No,Yes,Fiber Optic,6,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.95,3273.8,0,0,466.2,Male,61,Canoga Park,91303,0,2185,1,1,4,Admin Support,18,2,20,5.9
5296-BFCYD,Yes,46,,Yes,14.91,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Mailed Check,20.1,936.85,0,0,685.86,Male,35,San Fernando,91340,0,3392,1,1,4.333333333,Contract related,114,2,20,5.9
9359-JANWS,Yes,65,,Yes,34.31,No,Yes,DSL,71,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,58.9,3857.1,0,0,2230.15,Female,22,North Hills,91343,0,5657,2,0,4,Streaming,85,2,20,7
7940-UQQUG,Yes,64,,Yes,13.95,Yes,Yes,Fiber Optic,11,Yes,No,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,104.4,6721.6,0,739,892.8,Female,42,Thousand Oaks,91360,0,5133,1,1,4,Technical Support,78.5,2,20,7
9637-CDTKZ,Yes,72,,Yes,23.27,Yes,Yes,DSL,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,114.1,8086.4,0,0,1675.44,Male,64,Fallbrook,92028,0,4965,1,0,4.5,Contract related,57,2,20,8
3946-JEWRQ,Yes,47,,Yes,20.93,Yes,Yes,DSL,85,No,No,No,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,95.2,4563,0,3879,983.71,Male,21,Sherman Oaks,91403,0,4977,1,0,5,Payment related,40,2,20,5.9
0463-WZZKO,No,3,Offer E,Yes,16.39,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.75,67.1,0,0,49.17,Male,23,Van Nuys,91406,0,2406,0,0,4,Technical Support,74,2,20,3.7
5832-EXGTT,Yes,29,,Yes,1.41,No,Yes,DSL,73,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,60.2,1834.15,0,0,40.89,Male,28,Burbank,91501,0,5517,2,0,3,Payment related,125,2,20,5
6695-FRVEC,Yes,67,,Yes,21.17,No,Yes,Cable,13,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,60.4,3953.7,0,51.4,1418.39,Male,60,Burbank,91506,0,5356,2,0,3.666666667,Contract related,37,2,20,7
8069-YQQAJ,No,14,Offer D,No,0,No,Yes,Fiber Optic,12,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,31.1,419.7,0,0,0,Male,63,Studio City,91604,0,3448,2,0,5,Admin Support,22,2,20,4.3
9281-PKKZE,Yes,46,,No,0,No,Yes,DSL,8,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,43.95,2007.85,0,161,0,Female,47,Azusa,91702,0,4818,0,0,3.875,Admin Support,100.5,2,20,5.9
3318-NMQXL,No,3,Offer E,Yes,15.6,No,Yes,DSL,9,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,92,266.8,0,24,46.8,Male,58,El Monte,91731,0,4345,1,0,3,Contract related,65,2,20,3.7
1022-RKXDR,No,41,,Yes,32.66,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Mailed Check,24.85,962.25,0,0,1339.06,Female,38,South El Monte,91733,0,3089,0,0,3.222222222,Technical Support,65,2,20,5.9
2361-FJWNO,No,40,,No,0,No,Yes,DSL,12,No,Yes,No,Yes,No,No,No,No,One Year,No,Credit Card,36,1382.9,0,166,0,Male,55,Rancho Cucamonga,91737,0,5323,2,0,3.444444444,Payment related,80.5,2,20,5.4
6637-KYRCV,Yes,5,,No,0,No,Yes,Fiber Optic,59,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,30.5,167.2,0,99,0,Female,22,La Puente,91744,0,5973,0,0,4.333333333,Admin Support,77.66666667,2,20,3.7
7188-CBBBA,No,65,,Yes,27.68,Yes,Yes,Fiber Optic,6,No,Yes,Yes,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,95.5,6153.85,0,369,1799.2,Female,59,Rowland Heights,91748,0,6153,1,0,5,Streaming,42,2,20,7
2801-NISEI,No,24,,Yes,30.07,No,Yes,DSL,69,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.95,1348.5,0,0,721.68,Male,28,Mt Baldy,91759,0,3407,2,0,3,Payment related,35,2,20,5
6732-VAILE,Yes,70,,Yes,30.06,Yes,Yes,Fiber Optic,24,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,85.95,5931.75,0,1424,2104.2,Male,33,Montclair,91763,0,6354,1,0,5,Admin Support,104,2,20,7
3247-MHJKM,No,1,,Yes,42.15,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.2,20.2,0,0,42.15,Male,27,Upland,91784,0,3586,1,0,3,Technical Support,16,2,20,3.7
7297-DVYGA,No,51,Offer B,Yes,29.87,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.85,996.95,0,0,1523.37,Female,61,West Covina,91790,0,5089,1,0,5,Admin Support,70.5,2,20,6.3
0854-UYHZD,Yes,13,,Yes,42.23,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.55,265.3,0,0,548.99,Female,21,West Covina,91792,0,2816,2,0,4.818181818,Admin Support,30,2,20,4.3
7243-LCGGZ,No,1,,Yes,10.21,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.9,20.9,0,0,10.21,Female,28,Alhambra,91801,0,3901,0,0,4.727272727,Technical Support,29.5,2,20,3.7
7442-YGZFK,No,1,,Yes,3.97,Yes,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.8,49.8,0,0,3.97,Male,31,Campo,91906,0,4796,1,0,4.272727273,Streaming,27,2,20,3.7
8735-IJJEG,Yes,14,,Yes,4.05,No,Yes,Fiber Optic,59,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,50.2,668.85,0,395,56.7,Male,27,Guatay,91931,0,4253,0,0,3.818181818,Admin Support,84,2,20,4.3
0564-MUUQK,Yes,20,,Yes,38.71,Yes,Yes,Cable,48,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,95.5,1916.2,0,920,774.2,Female,28,Imperial Beach,91932,0,3186,0,0,3.727272727,Contract related,77,2,20,4.3
0019-EFAEP,No,72,Offer A,Yes,2.25,Yes,Yes,Cable,16,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,101.3,7261.25,0,0,162,Female,32,La Mesa,91942,0,5513,0,0,3.545454545,Admin Support,63,2,20,8
5619-PTMIK,Yes,46,Offer B,Yes,44.74,Yes,Yes,Fiber Optic,82,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,53.1,2459.8,0,201.7,2058.04,Female,25,Lemon Grove,91945,0,3358,0,0,3.454545455,Admin Support,56,2,20,5.9
3511-APPBJ,No,23,,Yes,41.94,No,Yes,DSL,30,Yes,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,99.95,2292.75,0,688,964.62,Male,21,Spring Valley,91977,0,3515,1,0,3,Admin Support,13,2,20,5
7967-HYCDE,No,8,Offer E,Yes,41.93,No,Yes,DSL,59,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,70.7,553.4,0,0,335.44,Male,26,Spring Valley,91978,0,4946,3,0,3.4,Admin Support,22,2,20,3.7
5447-WZAFP,No,53,Offer B,Yes,8.33,No,Yes,DSL,73,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Mailed Check,100.3,5200.8,0,3797,441.49,Female,22,Carlsbad,92008,0,5377,2,0,4.2,Technical Support,36,2,20,6.3
5110-CHOPY,No,60,,No,0,No,Yes,DSL,4,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,53.6,3237.05,0,0,0,Female,61,Carlsbad,92009,0,4173,1,1,4.6,Admin Support,43,2,20,6.3
4425-OWHWB,No,20,,Yes,10.9,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.35,433.75,0,0,218,Female,32,El Cajon,92019,0,5811,1,2,5,Contract related,39,2,20,4.3
9675-ICXCT,Yes,72,Offer A,Yes,35.07,No,Yes,Fiber Optic,53,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.8,5728.55,0,303.61,2525.04,Male,23,El Cajon,92021,0,4689,1,0,5,Streaming,27,2,20,8
2208-MPXIO,Yes,45,,Yes,21.73,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20,886.4,0,0,977.85,Female,42,Escondido,92029,0,5169,1,0,5,Admin Support,119,2,20,5.9
7336-RLLRH,Yes,27,Offer C,Yes,11.83,Yes,Yes,DSL,14,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,80.85,2204.35,0,0,319.41,Male,42,Oceanside,92054,0,4732,1,0,5,Admin Support,34,2,20,5
0017-DINOC,No,54,,No,0,No,Yes,DSL,10,Yes,No,No,Yes,Yes,No,No,No,Two Year,No,Credit Card,45.2,2460.55,0,246,0,Male,47,Rancho Santa Fe,92091,0,5435,1,0,3,Technical Support,49,2,20,6.3
7639-OPLNG,Yes,70,Offer A,Yes,27.97,Yes,Yes,Fiber Optic,2,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,79.25,5731.85,0,115,1957.9,Male,56,San Diego,92107,0,5085,2,0,3,Payment related,29,2,20,7
1492-QGCLU,Yes,53,,Yes,26.84,Yes,Yes,DSL,12,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.7,4616.1,0,0,1422.52,Male,51,San Diego,92109,0,5957,2,2,5,Technical Support,62,2,20,6.3
1087-GRUYI,Yes,38,Offer C,Yes,6.97,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.4,743.5,0,0,264.86,Male,62,San Diego,92116,0,3756,1,1,4.714285714,Streaming,11,2,20,5.4
1488-PBLJN,Yes,72,Offer A,Yes,31.83,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,116.85,8477.7,0,1187,2291.76,Female,63,San Diego,92124,0,4055,0,0,3.285714286,Streaming,105,2,20,8
3778-FOAQW,Yes,24,Offer C,Yes,32.86,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.15,456.85,0,0,788.64,Female,33,San Diego,92127,0,3573,2,0,3,Streaming,73.33333333,2,20,5
4452-ROHMO,No,15,Offer D,Yes,39.49,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.6,331.6,0,0,592.35,Female,64,San Diego,92128,0,2722,1,0,3,Technical Support,41.66666667,2,20,4.3
5349-AZPEW,Yes,5,Offer E,No,0,No,Yes,Fiber Optic,53,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.05,125.5,0,0,0,Female,40,San Diego,92131,0,2071,0,0,3.4,Payment related,110,2,20,3.7
8100-HZZLJ,No,43,,Yes,5.6,No,Yes,DSL,30,Yes,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,63.95,2737.05,0,821,240.8,Female,26,Indio,92201,0,4205,1,0,3.8,Contract related,46,2,20,5.9
8543-MSDMF,No,3,Offer E,Yes,44.42,No,Yes,Fiber Optic,6,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,77.4,206.15,0,0,133.26,Male,36,Coachella,92236,0,5528,0,0,3.5,Admin Support,85,2,20,3.7
1170-SASML,Yes,69,Offer A,Yes,34.49,Yes,Yes,Fiber Optic,29,No,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,85.4,5869.4,0,1702,2379.81,Female,33,Desert Hot Springs,92240,0,5976,0,0,3.4,Contract related,95,2,20,7
4872-JCVCA,Yes,71,Offer A,No,0,No,Yes,Fiber Optic,16,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,47.6,3377.8,0,54.04,0,Female,44,Desert Hot Springs,92241,0,4795,1,0,3.3,Payment related,71,2,20,8
4138-NAXED,No,51,,Yes,42.93,Yes,Yes,DSL,11,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,81,4085.75,0,449,2189.43,Male,54,Joshua Tree,92252,0,4121,0,0,3,Admin Support,107,2,20,6.3
0744-BIKKF,No,72,Offer A,Yes,11.41,Yes,Yes,DSL,17,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.65,6224.8,0,0,821.52,Male,39,Mecca,92254,0,4621,1,0,3,Streaming,93,2,20,8
7483-IQWIB,Yes,37,Offer C,Yes,38.89,Yes,Yes,DSL,29,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,92.95,3415.25,0,0,1438.93,Male,33,Morongo Valley,92256,0,3462,0,0,3,Payment related,110,2,20,5.4
5248-KWLAR,Yes,71,Offer A,Yes,18.42,Yes,Yes,DSL,29,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,90.35,6325.25,0,1834,1307.82,Male,31,Niland,92257,0,6483,3,0,3,Streaming,18,2,20,8
7833-PKIHD,Yes,51,,Yes,31.66,No,Yes,DSL,3,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,76.4,3966.3,0,11.9,1614.66,Male,59,Palm Desert,92260,0,6385,3,0,3,Contract related,71,2,20,6.3
5153-RTHKF,No,34,,Yes,23.54,Yes,Yes,DSL,76,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85.35,2896.6,0,0,800.36,Female,26,Palm Springs,92264,0,3818,1,0,5,Payment related,93,2,20,5.4
9079-LWTFD,No,47,,Yes,47.73,Yes,Yes,Fiber Optic,25,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,100.75,4669.2,0,116.73,2243.31,Male,50,Pioneertown,92268,0,2508,1,0,5,Technical Support,92,2,20,5.9
3392-EHMNK,Yes,67,Offer A,Yes,11.4,Yes,Yes,Fiber Optic,27,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,94.1,6302.8,0,0,763.8,Female,53,Thermal,92274,0,4803,2,0,5,Contract related,19,2,20,7
5986-WWXDV,No,39,,Yes,48.61,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.35,779.2,0,0,1895.79,Male,42,Salton City,92275,0,2607,1,0,5,Contract related,42.5,2,20,5.4
3486-KHMLI,No,21,Offer D,Yes,31.26,Yes,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,24.7,467.15,0,0,656.46,Male,53,Adelanto,92301,0,5403,0,0,4,Technical Support,51,2,20,5
6784-XYJAE,No,36,,Yes,46.92,Yes,Yes,DSL,5,No,No,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,55.8,1941.5,0,0,1689.12,Female,38,Fort Irwin,92310,0,4770,3,0,3,Contract related,41,2,20,5.4
3933-DQPWX,No,50,,No,0,No,Yes,DSL,6,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,39.7,1932.75,0,0,0,Female,48,Barstow,92311,0,5174,3,0,3,Payment related,46,2,20,5.9
2251-PYLPB,Yes,72,Offer A,Yes,45.05,Yes,Yes,Cable,9,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,79.55,5810.9,0,0,3243.6,Male,34,Big Bear Lake,92315,0,4766,1,0,3,Technical Support,77,2,20,8
5555-RNPGT,No,10,Offer D,Yes,34.47,Yes,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,24.8,223.9,0,0,344.7,Male,61,Bloomington,92316,0,5212,0,0,3.333333333,Streaming,119,2,20,3.7
8087-LGYHQ,No,9,Offer E,Yes,15.53,No,Yes,DSL,14,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.05,811.65,0,11.36,139.77,Male,40,Crestline,92325,0,3475,1,0,4,Admin Support,63,2,20,3.7
4137-BTIKL,No,2,Offer E,Yes,27.17,Yes,Yes,Fiber Optic,23,Yes,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,90.75,174.75,0,40,54.34,Male,55,Daggett,92327,0,4766,0,0,4.142857143,Streaming,41,2,20,3.7
6227-FBDXH,Yes,69,Offer A,Yes,3.81,Yes,Yes,Cable,4,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,99.5,6841.45,0,27.37,262.89,Male,50,Essex,92332,0,4237,1,0,4.428571429,Streaming,63,2,20,7
4547-FZJWE,Yes,55,,Yes,36.17,No,Yes,DSL,69,Yes,No,No,No,No,Yes,Yes,No,One Year,No,Credit Card,59.45,3157,0,2178,1989.35,Male,24,Forest Falls,92339,0,5712,0,0,4.714285714,Streaming,43,2,20,6.3
0842-IWYCP,No,46,,Yes,40.32,No,Yes,Cable,51,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.95,2168.9,0,110.61,1854.72,Female,19,Helendale,92342,0,2626,2,0,5,Contract related,100,2,20,5.9
3373-DIUUN,Yes,30,,Yes,40,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,21.25,711.9,0,0,1200,Male,58,Hinkley,92347,0,3047,0,0,3.5,Payment related,88,2,20,5
7707-PYBBH,No,40,,Yes,36.98,No,Yes,DSL,21,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,61.9,2647.1,0,0,1479.2,Male,49,Lucerne Valley,92356,0,2520,0,0,3.25,Streaming,52,2,20,5.4
8984-HPEMB,No,71,Offer A,Yes,17.9,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,118.65,8477.6,0,1780,1270.9,Female,58,Lytle Creek,92358,0,4296,2,0,3.375,Technical Support,15,2,20,8
4139-DETXS,No,72,Offer A,No,0,No,Yes,DSL,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,64.45,4528,0,27.17,0,Female,53,Needles,92363,0,5265,2,0,3.5,Payment related,113,2,20,8
9805-FILKB,Yes,46,,Yes,4.72,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.2,845.6,0,0,217.12,Male,44,Temecula,92592,0,2325,0,0,3.75,Payment related,97,2,20,5.9
0673-IGUQO,No,1,,Yes,30.09,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.45,20.45,0,0,30.09,Male,26,Phelan,92371,0,4845,1,1,4,Contract related,62,2,20,3.7
5858-EAFCZ,No,1,,Yes,23.34,No,Yes,DSL,16,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,44.45,44.45,0,0,23.34,Male,45,Rialto,92377,0,3498,1,0,3,Streaming,61,2,20,3.7
1163-ONYEY,Yes,41,Offer B,Yes,28.55,Yes,Yes,Fiber Optic,20,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,74.55,3023.55,0,0,1170.55,Male,61,Shoshone,92384,0,2748,1,0,3.5,Payment related,81,2,20,5.9
8974-OVACP,No,1,,Yes,27.59,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.15,20.15,0,0,27.59,Female,40,Yermo,92398,0,3167,0,0,4.5,Contract related,32,2,20,3.7
4010-YLMVT,No,56,Offer B,Yes,24.77,Yes,Yes,Fiber Optic,51,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,106.6,5893.95,0,0,1387.12,Female,25,Yucaipa,92399,0,5056,1,0,4,Technical Support,99,2,20,6.3
4223-BKEOR,No,21,Offer D,Yes,30.88,No,Yes,DSL,15,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Mailed Check,64.85,1336.8,0,0,648.48,Female,55,San Bernardino,92411,0,3302,2,0,4,Admin Support,50,2,20,5
1763-WQFUK,No,3,,Yes,26.38,No,Yes,DSL,25,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Mailed Check,50.5,147.75,0,37,79.14,Male,45,Riverside,92503,0,5258,0,0,4,Technical Support,82.5,2,20,3.7
1391-UBDAR,No,11,Offer D,Yes,18.33,No,Yes,Cable,76,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,72.9,818.45,0,0,201.63,Male,27,Riverside,92504,0,3042,0,0,4,Admin Support,115,2,20,4.3
8894-JVDCV,No,62,Offer B,Yes,36.84,Yes,Yes,DSL,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,115.05,7133.45,0,0,2284.08,Female,39,Riverside,92505,0,6494,0,0,4,Admin Support,48,2,20,7
2023-VQFDL,No,18,Offer D,Yes,33.16,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19,348.8,0,0,596.88,Male,42,Riverside,92506,0,5379,1,2,4,Payment related,16,2,20,4.3
